_unit_id_,golden,trusted_judgements,correct_category,correct_category_conf,orig_trusted_judgements,orig_unit_id,orig_unit_state,gold_answer,sentiment,tweet_id,tweet_body
315120790,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82851968,Um I would like a powerade slush. Thank you. RT @mention: finna be on this #HappyHour flow at Sonic #yesyes
315120936,FALSE,10,Yes,1,20,1,finalized,,Negative,82851670,I also need to know why it's 65 degrees out right now. Stooooopppp.
315120890,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82851664,"@mention They're cheeping up a storm, and he has that ""Where is your mother?!"" look.  LOL"
315121512,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82851599,RT @mention: Just finished copy edit of A History of Ancient Britain. Emerged blinking into sunshine for first time in days. In boo ...
315121106,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82851559,@mention ..watching The D.E.N.N.I.S. system and thinking I need new Sunny in my life. Can't wait!! I'm in love with all of you.&lt;3
315121126,FALSE,10,Yes,1,20,1,finalized,,Negative,82851542,"Putting all utensil away, covering all mirrors/monitor/television, staying away from windows and hiding in the closet! A storm is coming BRB"
315121289,FALSE,10,Yes,0.8976,20,1,finalized,,Positive,82851186,Thanks for all the awesome birthday wishes! I think I might fine a sunny spot and curl up like a cat!
315121609,FALSE,10,Yes,0.8087,20,1,finalized,,Tweet not related to weather condition,82850992,"RT @mention: Three things about my flight: I can lay down across 3 seats just fine, it was freezing & I got to see this.  {link} ..."
315121108,FALSE,10,Yes,1,20,1,finalized,,Negative,82850978,@mention stuck overnight?! That's awful! I've been delayed by blizzard but it was before my flight too off. I feel sorry for connecting.
315121013,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82850752,The Storm announce today that they have signed Tyler Thomas and Jeremy Bollinger to one-year deals.
315120946,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82850609,@mention congratulations sir! I will fight until I have more degrees than you. I shall not be defeated! One more week; can't wait. #Indy
315121033,FALSE,10,Yes,1,20,1,finalized,,Negative,82850583,@mention Happy Birthday....weather is so shitty yeeeesh! Well atleast smile bright :D
315121351,FALSE,10,Yes,1,20,1,finalized,,Positive,82850521,Couldn't ask for a better forecast @mention @mention @mention @mention {link}
315121357,FALSE,10,Yes,0.9042,20,1,finalized,,Neutral / author is just sharing information,82850414,is it to cold outside to be wearing sandals ?
315121010,FALSE,10,Yes,0.8992,20,1,finalized,,Positive,82850303,Sunny day man #12 and #35
315121149,FALSE,10,Yes,0.6926,20,1,finalized,,Negative,82850122,@mention yikes. sounds like you know your seasons. #louisville on that crazy stuff like #detroit weather-wise.
315121295,FALSE,10,Yes,1,20,1,finalized,,Positive,82850069,RT @mention: Life is so much more manageable when the weather is nice.
315121646,FALSE,10,Yes,1,20,1,finalized,,Negative,82850000,Another rainy day! Blah.
315121316,FALSE,10,Yes,1,20,1,finalized,,Negative,82849685,50 degrees and rainy. Guess there's no cookout.
315121535,FALSE,10,Yes,0.9039,20,1,finalized,,Neutral / author is just sharing information,82849547,"Lmao! Yesssss, I miss him. =( RT @mention @mention member @mention slipped in the snow wen he was tryna dig my car out my lmao"
315120789,FALSE,10,Yes,0.8969,20,1,finalized,,Neutral / author is just sharing information,82849313,"Check it out!! RT @mention: I posted 46 photos on Facebook in the album ""Storm Damage"" {link}"
315120708,FALSE,10,Yes,0.803,20,1,finalized,,Negative,82849272,RT @mention: Need that warm weather to come back
315121155,FALSE,10,Yes,0.7996,20,1,finalized,,Tweet not related to weather condition,82849206,Feather in the Storm: A Childhood Lost in Chaos:  {link}
315121638,FALSE,10,Yes,0.9031,20,1,finalized,,Tweet not related to weather condition,82849163,"Tags: Applicat, Blackberry Device, Book Flights, Clever Tools, Currency Converter, Day Weather Forecast, Device ... {link}"
315121617,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82849021,Flash #flood warning in effect for parts of Long island due to tstorm. #SNE #weather #NYC  {link}
315121563,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82848964,I earned the Six Degrees sticker on @mention! {link}
315120974,FALSE,10,Yes,0.898,20,1,finalized,,Negative,82848803,Where's the sunshine? I think Texas is calling my name! Time to move back home!
315121307,FALSE,10,Yes,0.9032,20,1,finalized,,Tweet not related to weather condition,82848494,RT @mention: The color of these #yellow #calcite faceted drops makes me smile!  Sunny!  @mention #artFire #AFPounce {link} ...
315121071,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82847776,"A GATOR found on in jamestown, details at 7/10 plus sports and weather"
315121566,FALSE,10,Yes,0.801,20,1,finalized,,Neutral / author is just sharing information,82847678,There's got to be a least 50 people still left at the old Overstock.com Coliseum. No Overstock on A's fans on rainy nights. #MLB
315121510,FALSE,10,Yes,0.8963,20,1,finalized,,Negative,82847641,"We all know that rainy days can be stressful when your kids are stuck inside, desperate for activities to occupy... {link}"
315121132,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82847538,RT @mention: Popcap is the Blizzard of casual games.  I could purchase *any* Popcap game sight unseen and know I was getting somethin ...
315121514,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82847475,"US National Weather Service Lower Mississippi River Forecast Center The Vicksburg District of the US Army Corps of... {link}"
315121596,FALSE,10,Yes,0.8996,20,1,finalized,,Negative,82847466,@mention I think there is a hint of sunshine here... but I may have to send out for a latte. So cold my muscles have seized up!
315121050,FALSE,10,Yes,1,20,1,finalized,,Negative,82847436,RT @mention: Georgia weather be pissin me off.
315121214,FALSE,10,Yes,1,20,1,finalized,,Positive,82847369,"@mention I know what you mean! :) the day is going well,  we are finally having nice weather"
315121095,FALSE,10,Yes,0.8013,20,1,finalized,,Neutral / author is just sharing information,82847304,@mention We live out in the country (or the Boonies as we like to call it) so we see these things quite often as it starts to warm up.
315121245,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82847055,"Ew... bought a salad at the Sunshine store and the chicken has gone bad.  One bite won't make me get sick, right? Ick."
315121614,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82846910,"Scattered thunderstorms this afternoon, high 62 (17 C).  Low  51 (11 C) tonight."
315120860,FALSE,10,Yes,0.8971,20,1,finalized,,Negative,82846618,Freezing. Cuddling...alone :(
315121135,FALSE,10,Yes,0.8977,20,1,finalized,,Tweet not related to weather condition,82846571,Shawdee keeps cummin in my office talkin bout hey sunshine. Um like wtf u want my cookies bitch?
315120982,FALSE,10,Yes,1,20,1,finalized,,Negative,82846065,NYC weather is so disrespectful this week
315120993,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82845937,Chef Gelman of The Driskill joins us for a beer pairing duel against Chef Rob Snow of Judges' Hill Restaurant!!... {link}
315121675,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82845874,RT @mention: RT @mention RT @mention: @mention check out this hot shit ---&gt; (cont) {link}
315120857,FALSE,10,Yes,0.9034,20,1,finalized,,Tweet not related to weather condition,82845610,"@mention I'm not related to him, but I know him from storm spotting for my county."
315121513,FALSE,10,Yes,1,20,1,finalized,,Negative,82845501,It's still cold outside and my work hasn't called me :(
315120769,FALSE,10,Yes,1,20,1,finalized,,Negative,82845437,"""@mention: @mention awwww sounds sad lol its always hot there so yaw need a break anyway""--that's not fair, I want nice weather lol"
315121492,FALSE,10,Yes,0.8974,20,1,finalized,,Neutral / author is just sharing information,82845308,"#Storm #Clouds at #Twilight  {link}  #Redmond #Oregon #Photography #RedGage"
315120830,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82845290,Heavy Dust Storm Blankets Parts Of Chandler: A good sized dust storm blew through the east valley blanketing par... {link}
315121042,FALSE,10,Yes,0.8983,20,1,finalized,,Positive,82845277,"Anyone who thinks that Sunshine is pure Happiness, has never danced in the Rain..."
315120813,FALSE,10,Yes,1,20,1,finalized,,Negative,82845272,@mention you are welcome! doing great-except sooo tired of this weather! how about you!?
315121036,FALSE,10,Yes,1,20,1,finalized,,Negative,82845268,This weather on some bullshit .
315120858,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82845186,"RT @mention: Tatum, NM @ 8:00 PM: Temp:75F(H 84/L 45), Hum:30&#x25;, DewPt:42F, Wind: SE at 17 G 27.0 mph, Rain:0.00 In. #weather"
315121564,FALSE,10,Yes,0.6964,20,1,finalized,,Positive,82845119,@mention 's tomato plant is growing so nicely in the weather garden! #weathermanhasagreenthumb !  {link}
315121044,FALSE,10,Yes,1,20,1,finalized,,Positive,82844981,ain't nothin like walkin out of a salon with a fresh cut and a lollipop on a beautiful sunny day. I love it.
315120869,FALSE,10,Yes,1,20,1,finalized,,Negative,82844934,I hate this bi-polar weather in san Antonio
315121552,FALSE,10,Yes,0.9032,20,1,finalized,,Negative,82844765,"It's a rainy, gloomy day here in Los Angeles but I still have sunscreen on! Why? Because everyday, rain or shine,... {link}"
315120707,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82844735,"@mention the software queries say two-three ""link degrees"" of the articles. (ie James Burke has the link Science Historian which has...)"
315120928,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82844714,"Tuesday's Hourly Wx for St. Mary's County: * 7AM: Rain. 62*F. * 12PM: Rain. 68*F. * 3PM: Thunderstorms. 71*F."
315121482,FALSE,10,Yes,1,20,1,finalized,,Negative,82844705,"Cold and rainy here in Boston, Wish I was in ATL with the #Krewe"
315121424,FALSE,10,Yes,1,20,1,finalized,,Positive,82844697,enjoyed last night's lovely weather at Salento Wine Cafe in the Rice Village area. South American inspired & great wine selection. Approve.
315121128,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82844619,{link} check this joint out by @mention Hot shit u can DL it too 4 free so dnt pass it up help a sista out lol
315121652,FALSE,10,Yes,1,20,1,finalized,,Positive,82844564,The weather is beautiful. Even the birds are bumping. #mnisdope
315120992,FALSE,10,Yes,1,20,1,finalized,,Positive,82844546,"Call me crazy, but I am enjoying the cool weather. Because I know in a month or so it'll be 1065 degrees outside. #memphisheat"
315120977,FALSE,10,Yes,1,20,1,finalized,,Negative,82844485,This weather knocked everyone out
315121466,FALSE,10,Yes,0.9029,20,1,finalized,,Neutral / author is just sharing information,82844422,@mention I'm off on Thursday but I'm keeping local at the moment for the lack of spondos! If it's sunny I'll be out photographing...
315121224,FALSE,10,Yes,1,20,1,finalized,,Negative,82844291,"The happy, chirping birds this morning confused me. I thought there might be sunshine. Just gloominess. What are you smiling about, birds?"
315121150,FALSE,10,I can't tell,0.4007,20,1,finalized,,Negative,82844287,RT @mention: I ffucked enough hoes now its time 2 count money cuz i'll be damn if dis summer be dark n sunny!!!
315120770,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82844107,"Thunderstorms today, high 69 (21 C)."
315121330,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82844095,Mango snow ice  @ Twist (Snow Ice) {link}/
315120910,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82843839,"Gardner WX 05/17/11 07:00 AM | 44F, 65&#x25; Humidity, Feels Like 44F | Alerts: NO CURRENT ADVISORIES | {link}"
315121522,FALSE,10,Yes,1,20,1,finalized,,Positive,82843728,@mention You free tonight? Looks like the weather might be on our side.
315120934,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82843564,"RT @mention: Learn more about CMC's new bachelor's degrees tonight in Edwards: 5:30-7pm! Sign up, learn more at {link} ..."
315121022,FALSE,10,Yes,1,20,1,finalized,,Positive,82843268,This weather rocks. I like it 4 a little switch up!
315121642,FALSE,10,Yes,1,20,1,finalized,,Negative,82843258,@mention yea dis weather trash
315121058,FALSE,10,Yes,0.6989,20,1,finalized,,Negative,82841713,"Greaaaat. So, the room i'm testing in, is freezing! Wtf. :/"
315120864,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82841690,watching 180 degrees south again. I can't get enough of this movie.
315120760,FALSE,10,Yes,0.8033,20,1,finalized,,Negative,82841658,This cold weather got me ready to lay up wit someone else's girlfriend.. #DontJudgeMe
315121105,FALSE,10,Yes,1,20,1,finalized,,Negative,82841631,This weather has left me completely incapable of functioning as a normal person.
315121619,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82841589,@mention when I say uneducated I'm not referring to diplomas or degrees no worries
315121210,FALSE,10,Yes,0.8091,20,1,finalized,,Neutral / author is just sharing information,82841468,@mention I'm doin good 2 jus waiting on some good weather
315121458,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82841404,"#cltnews WBTV 3 News, Weather, Sports, and Traffic for Charlotte, NC-AptarGroup to ... - WBTV {link}"
315120929,FALSE,10,Yes,1,20,1,finalized,,Negative,82841168,Gosh the scanner is active this morning. Is everyone misbehaving because the sunny weather went away?
315120753,FALSE,10,Yes,1,20,1,finalized,,Positive,82841006,Mmmmmm warm sunny afternoon on a patio! (@ The Tavern Tech Center) {link}
315121246,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82840779,"Cause you're hot then you're cold, you're yes then you're no, you're in then you're out"
315121035,FALSE,10,Yes,1,20,1,finalized,,Negative,82840755,"RT @mention: @mention yeah me too,i`m freezing man...don`t let that sunshine fool you FOOOOOOOOOOOOOOOOOOOOOOL!!!!!!!!!!!"
315120883,FALSE,10,Yes,0.8974,20,1,finalized,,Tweet not related to weather condition,82840644,Follow @mention @mention @mention #Glee #Herecomestheboom #sunshine @mention!!
315121202,FALSE,10,Yes,1,20,1,finalized,,Negative,82840508,Good morning and HOLY HUMIDITY! This is the one thing about moving back east from Colorado that I didn't miss..my face hates it!
315121618,FALSE,10,Yes,0.7994,20,1,finalized,,Negative,82840462,"@mention and a #happymonday 2 u too sweets. Im coolin, just at work tryin 2 stay warm. this bama weather is skidzo lol. what u doin?"
315121188,FALSE,10,Yes,0.9008,20,1,finalized,,Negative,82840428,happy monday! striving to overcome the grey doldrums here... how do you rise over icky weather? (supposed to rain the whole week here!)
315121581,FALSE,10,Yes,1,20,1,finalized,,Positive,82840157,@mention what!!? Camping is so much fun!! water & sunshine during the day...clear skies & stars @ night!
315121507,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82840011,@mention @mention Tech Ops stated that the ticket is on hold until storm damage is repaired. No ETR yet.
315121462,FALSE,10,Yes,0.803,20,1,finalized,,Neutral / author is just sharing information,82839983,A church in Tuscaloosa is adopting 25 storm victim families from the Rosedale Community: {link}
315121226,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82839959,"I'm in a full blown Storm costume. Yes, Storm. Its pretty cool. I'm gonna clean my room in it."
315120787,FALSE,10,Yes,0.801,20,1,finalized,,Positive,82839844,@mention I love thunderstorms too but I couldn't stay in bed all day and enjoy it
315121437,FALSE,10,Yes,0.8084,20,1,finalized,,Tweet not related to weather condition,82839829,Hmmmm my voice is still crap thanks to this cold but I think I might do an audio tweet just to try it out.Anyone interested in hearing it?
315121450,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82839711,I love @mention. We are gonna take Austin by storm. #bestfriend
315121065,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82839684,#WEATHER:  12:56 am: 56.0F. Feels 52F. 29.81% Humidity. 18.4MPH Southwest Wind.
315121146,FALSE,10,Yes,0.799,20,1,finalized,,Negative,82839573,omg it so windy !!!!!
315121476,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82839436,#WEATHER:  3:55 am : 61.0F. Feels F. 29.60% Humidity. 0.0MPH North Wind.
315121602,FALSE,10,Yes,0.8995,20,1,finalized,,Positive,82839413,you have been missed semi-perf running weather.
315120859,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82839379,"RT @mention: Cinderella, Snow White, and Sleeping Beauty are all gonna be pretty ticked when they find out they all married Prin ..."
315120795,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82839115,"News - Current Conditions : 64.4F, Heavy Thunderstorms and Rain - 7:07 PM EDT May. 16: Temperat... {link} #News #Greensboro"
315121577,FALSE,10,Yes,0.904,20,1,finalized,,Neutral / author is just sharing information,82838938,The weather better be decent in KC because I'm going through Tribe withdraw.
315120957,FALSE,10,Yes,1,20,1,finalized,,Negative,82838894,I have too much to do today -___- And the weather doesn't make it any better.
315121516,FALSE,10,Yes,1,20,1,finalized,,Negative,82838854,@mention nope. Never got a chance to head out. Next time. Thanks for the recommendation. Wish weather was better down there
315120804,FALSE,10,Yes,0.8988,20,1,finalized,,Positive,82838802,"Monday mornings, sunshine and planning ahead: Do you plan for the week ahead on Monday morning o... {link} (Via @mention)"
315121031,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82838312,#WEATHER:  1:56 pm : 77.0F. Feels F. 29.96% Humidity. 11.5MPH South Wind.
315121298,FALSE,10,Yes,1,20,1,finalized,,Positive,82838269,Here and Now: Snow on treetops: What could be better?
315121454,FALSE,10,Yes,0.9056,20,1,finalized,,Neutral / author is just sharing information,82838193,Weather chills hot air balloon stampede {link}
315120714,FALSE,10,Yes,1,20,1,finalized,,Positive,82838136,@mention oh nice! We're all the way here in sunny Burbank California!
315121508,FALSE,10,Yes,0.904,20,1,finalized,,Positive,82838077,@mention Because the temperature is 61 Degrees :)
315120749,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82838018,#WEATHER:  3:53 am : 57.0F. Feels 55F. 29.98% Humidity. 10.4MPH North Wind.
315120850,FALSE,10,Yes,0.8013,20,1,finalized,,Positive,82837899,hope this night is rainy night ^^
315121304,FALSE,10,Yes,0.8985,20,1,finalized,,Positive,82837785,Chamber of Commerce weather. It's a great week for networking!
315121118,FALSE,10,Yes,1,20,1,finalized,,Negative,82837743,soooo its cold outside grrr -_-
315121253,FALSE,10,Yes,1,20,1,finalized,,Negative,82837658,@mention @mention Im so cold and shaking now :( Omg 6 minuites x Im freaking out
315121459,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82837376,Vietnamese's ice coffee for this sunny noon. {link}
315121232,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82837331,Looking up in columbus circle #nyc #rain {link}
315121225,FALSE,10,Yes,1,20,1,finalized,,Positive,82837330,"Phones been ringing since 7, must be sunny again! #boutime"
315120927,FALSE,10,Yes,1,20,1,finalized,,Positive,82837312,@mention cant believe about the weather either! But I'll take it :)
315121495,FALSE,10,Yes,1,20,1,finalized,,Negative,82837308,"We got hot chocolate here at the Ridgeland baseball park. HOT WHAT! From a coast boy, this is some crappy cold weather for May."
315121122,FALSE,10,Yes,0.8985,20,1,finalized,,Negative,82837247,cold in here cold outside
315121121,FALSE,10,Yes,1,20,1,finalized,,Positive,82837194,"Sunny weather for driving back to San Diego, spending the long Memorial Day weekend w/hubby in 10 days. What makes you smile today? :)"
315120865,FALSE,10,Yes,0.8092,20,1,finalized,,Neutral / author is just sharing information,82837138,"RT @mention: Hot day in Moab today, went to Arches National Park but wife and kids petered out after a 2mi hike. Definitely have to come  ..."
315121523,FALSE,10,Yes,0.5967,20,1,finalized,,Positive,82835571,The weather better be right tonight!
315121026,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82835536,"RT @mention: #Aots Now that PSN is back I'm going play Uncharted 2, Crysis 2, Motor Storm- all 3 of 'em! And all online!!!"
315121376,FALSE,10,Yes,1,20,1,finalized,,Negative,82835535,Hanging around nothing else to do but frown rainy days and #mondays always get me down -The Carpenters
315121243,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82835486,"Today, give a stranger one of your smiles. It might be the only sunshine he sees all day."
315121660,FALSE,10,Yes,0.8987,20,1,finalized,,Negative,82682363,"@mention That's about what our temp is here, too!!  It was rather warm yesterday til storms - now it's so cold again!!  =/"
315121590,FALSE,10,Yes,0.8964,20,1,finalized,,Tweet not related to weather condition,82682352,There ain't no sunshine when she's gone.
315121655,FALSE,10,Yes,0.5991,20,1,finalized,,Positive,82682153,"Playing euchre in a windy, sunburnt outside tourney drinking yoohoo, wearing zebra print sunglasses break this poker face."
315120827,FALSE,10,Yes,1,20,1,finalized,,Positive,82682106,"Helloooo, Sunshine!"
315121478,FALSE,10,Yes,0.9055,20,1,finalized,,Positive,82681996,I love when it rains but it's bot dark and gloomy out.... This is just perfect weather to not be single.
315120747,FALSE,10,Yes,0.5876,20,1,finalized,,Negative,82681854,#Today's #Cubs-#Giants game has been postponed due to the forecast for inclement weather & poor conditions throughout the day.
315121332,FALSE,10,Yes,1,20,1,finalized,,Negative,82681805,40 & rainy is such a letdown after last week's weather :( Good day to move into a bigger bedroom though!
315121175,FALSE,10,Yes,1,20,1,finalized,,Negative,82681477,"Goddamn this weather! Can't run in the rain. Oh well, at least PSN is back up."
315121612,FALSE,10,Yes,1,20,1,finalized,,Negative,82681415,Rhode Island: sunshine all beautiful _ MA : Dark n grey skies! Shits ugly!
315120971,FALSE,10,Yes,1,20,1,finalized,,Positive,82681227,Loving this warm weather!
315121393,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82681160,Pic: Check out the little T-storm that just popped up on radar south of the track. {link}
315120767,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82681107,LIVE COVERAGE: Weather delays Amgen start until 1:15 pm {link}
315121194,FALSE,10,Yes,0.7036,20,1,finalized,,Neutral / author is just sharing information,82681076,I'm just a hippie...in the woods...playing her djembe on a rainy sunday afternoon {link}
315121228,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82681022,Turtles. Pizza. Wildflowers. Sunshine. Grenades. Your mom. Me. Jell-O and of course...a 1971 Pontiac Trans-Am. Oh and a bed. Full of puppies
315121284,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82680870,"whoevr is patricia/patrice clark or harris=tricia_12@mention.com means ""TRY""CIA_12@mention.com=(202)583-2330 sound like sunny hostin &sucks!"
315121319,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82680470,"Mostly sunny today, high 70 (21 C)."
315121159,FALSE,10,Yes,1,20,1,finalized,,Positive,82680469,Anyone streaming video from the parks or resorts today? Looks like nice weather in WDW!
315120966,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82680424,Severe Thunderstorm Warning for Lancaster County in PA until 7:30pm EDT. #pawx
315120826,FALSE,10,Yes,1,20,1,finalized,,Positive,82680423,Waking up to beautiful weather- what a great day it will be!
315121671,FALSE,10,Yes,1,20,1,finalized,,Positive,82680378,A'right despite feeling flu-ish im gonna go play some sand volleyball and enjoy the weather with my besties :) more voting l8r #teammusso
315121009,FALSE,10,Yes,0.9025,20,1,finalized,,Positive,82680253,"Day 2 DC: On the subway heading to the museums, weather is perfect, body not so much. This weeks walking is starting to kick my ass."
315120717,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82680080,@mention cherry slush
315120802,FALSE,10,Yes,0.8966,20,1,finalized,,Neutral / author is just sharing information,82680063,RT @mention: Congrats OKC is trending. What should be trending is #WatchoutMavs there's about to be a Thunderstorm in Dallas!
315120822,FALSE,10,Yes,1,20,1,finalized,,Negative,82679887,RT @mention: Miami weather is just like Charlie Sheen.. Bi-polar!
315121427,FALSE,10,Yes,0.8036,20,1,finalized,,Tweet not related to weather condition,82679850,wishing i was in sunny Florida watching @mention && the Orioles get this series win! #LEGGO
315121321,FALSE,10,Yes,1,20,1,finalized,,Negative,82679835,I see it's still windy here in Vegas. Can't say I missed it. #fb
315121628,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82679834,"RT @mention: Morning! Dry start to day, with some patchy fog. An isolated shower/storm possible later, but not as many as yesterday. ..."
315121326,FALSE,10,Yes,0.8977,20,1,finalized,,Negative,82679677,"How are you liking my outfit, my wife picked it out. It's a little chilly, I'll never let her do that again #Reds"
315121431,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82679653,Sonic lemonberry slush = pure #amazingness
315121342,FALSE,10,Yes,0.7011,20,1,finalized,,Neutral / author is just sharing information,82679560,In need of a long nap & some sunshine.
315121353,FALSE,10,Yes,0.9032,20,1,finalized,,Negative,82679485,@mention Insomnia and thunderstorms kept me up all night...So much fun...
315121657,FALSE,10,Yes,1,20,1,finalized,,Positive,82679458,Arsenal blows. Weather is amazing. Neighbor bumpin music into the courtyard. Some baby screaming. #sunday
315120759,FALSE,10,Yes,1,20,1,finalized,,Negative,82679243,@mention Hint: It's windy. Nowhere super fun just yet...
315121068,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82679055,Spending this rainy day at the museum #MOMA #Sundayafternoon @mention
315121490,FALSE,10,Yes,0.6027,20,1,finalized,,Positive,82678878,RT @mention: s/o the those who keep faith within the storm. The storm never lasts forever. The sun will always shine again.
315121379,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82678736,#WEATHER:  1:54 pm : 53.0F. Feels 49F. 29.82% Humidity. 12.7MPH Northwest Wind.
315121400,FALSE,10,Yes,0.6957,20,1,finalized,,Tweet not related to weather condition,82678499,Im riding the #HeatWave til the wheels melt off! lol #TeamHeat
315121661,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82678490,"I don't care how FAIR-WEATHER the Atlanta fanbase is...I'm a LOYAL #FALCONS, #BRAVES, and #HAWKS fan... I don't believe in bandwagon jumping"
315121574,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82678469,Severe weather delays Players Championship - {link}
315121237,FALSE,10,Yes,0.8013,20,1,finalized,,Negative,82678393,On my way baby keep my spot warm lmao RT @mention This thunderstorm makes me wish I had someone to cuddle with
315120764,FALSE,10,Yes,0.9028,20,1,finalized,,Negative,82678292,@mention Hi Monali! Nice to meet you! I'm SUPER jealous of your profile picture..sure beats the rainy weather in DC!
315121311,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82678213,"check out this song {link} RT @mention ""hey Drake."" ""Whats up Gavn."" ""Your mom's hot."" ""DUD..."
315121576,FALSE,10,Yes,0.5956,20,1,finalized,,Negative,82678038,RT @mention: Remember to be safe around #utflood waters; they were snow not long ago. Very cold. {link}
315121487,FALSE,10,Yes,1,20,1,finalized,,Negative,82677993,fuckin hell. its gonna rain and be chilly in st louis. of course. why can't it be like 90 and sunny.....ill never go there again LOL
315121127,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82677848,"I'm at Snowy White Laundromat (1291-1299 N Broadhead Rd, Monaca) {link}"
315121538,FALSE,10,Yes,0.7973,20,1,finalized,,Neutral / author is just sharing information,82677284,Ha! What did I tell you yesterday?! 60% chance of thunderstorms forecast tomorrow and storms forecast all week until Thursday! &gt;:D
315121578,FALSE,10,Yes,0.8977,20,1,finalized,,Positive,82677176,"@mention u nvr told us how the interview in the ""pretty sunny park in nyc wit some BET friends"" went lol details plz -__-"
315121651,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82677172,Just played: 3-04 Pocketful Of Sunshine - unknown - unknown(unknown)
315120848,FALSE,10,Yes,1,20,1,finalized,,Negative,82677133,Im not complaining but it's FREEZING in my room!
315120950,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82677093,"Rest of Tonight Partly cloudy until late night then becoming mostly clear. A 20 percent chance of showers and thunderstorms in the evening"
315121419,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82676801,RT @mention: This weekend only! FREE SHIPPING at Yah Bag with coupon code SUNSHINE. Pass it on! #etsy
315121453,FALSE,10,Yes,1,20,1,finalized,,Positive,82676738,"Sitting on the front porch drinking coffee, watching Sophie sing and dance in this beautiful Texas weather. #perfectmorning"
